BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address Zip Code,Parcel Address,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Estimated Total GHG Emissions (kgCO2e),Cooresponding Campus ID,Data Year
105890,2003594000.0,SPRINGHOUSE INC,44 Allandale St,2467.0,Allandale St,2467.0,172770.0,Multifamily Housing,Multifamily Housing ,53.7,9273583.6,6601038.1,2672545.6,,,,,,,,,,,,37.42,561979.0,,2022
105891,602750030.0,SPRT 55 OWNER LLC,5 Channel Center St,2127.0,5 Channel Center St,2127.0,0.0,Laboratory,Laboratory N/A,,7398698.0,3463929.3,3934769.6,,,,,,,,,,,,,495210.0,,2022
105897,402366000.0,ST BOTOLPH ST ASSOC MASS LP,4-24 Albemarle St,2115.0,4 24 Albemarle St,2115.0,23200.0,Multifamily Housing,Multifamily Housing ,104.4,2421281.3,1821504.5,599776.7,,,,,,,,,,,,78.8,144182.0,4455533.0,2022
105898,402378000.0,ST BOTOLPH ST ASSOC MASS LP,7-11 Blackwood St,2115.0,11 7 Blackwood St,2115.0,18374.0,Multifamily Housing,Multifamily Housing ,122.7,2254633.3,1655503.7,599129.5,,,,,,,,,,,,81.15,135315.0,4455533.0,2022
105899,402385000.0,ST BOTOLPH ST ASSOCIATES LPS,144-150 Saint Botolph St,2115.0,2 Blackwood St,2115.0,60430.0,Multifamily Housing,Multifamily Housing ,42.6,2577339.1,1843147.2,734192.1,,,,,,,,,,,,40.92,155964.0,4455533.0,2022
105902,400218000.0,ST CLOUD CONDOMINIUM TR,565-569A Tremont St,2118.0,557 569A Tremont St,2118.0,34287.0,Multifamily Housing,Multifamily Housing ,44.0,1509114.0,,1509114.0,,,,,,,,,,,,31.67,119371.0,,2022
105904,801080000.0,ST HELENAS HOUSE INC,89 Union Park St,2118.0,89 Union Park St,2118.0,85828.0,Multifamily Housing,Multifamily Housing ,59.6,5111674.1,3680370.8,1431303.3,,,,,,,,,,,,39.28,308681.0,,2022
105905,1201440000.0,ST JAMES ESTATES CONDO TRUST,66 Saint James St,2119.0,66 70 St James St,2119.0,27000.0,Multifamily Housing,Multifamily Housing ,53.4,1441681.1,1078600.0,363081.2,,,,,,,,,,,,22.75,86004.0,,2022
105907,903308000.0,ST JOHNS EPISCOPAL CHURCH,147-149 Roxbury St,2119.0,149 147 Roxbury St,2119.0,22213.0,Worship Facility,Worship Facility ,0.1,3283.6,0.0,3283.6,,,,,,,,,,,,0.0,260.0,,2022
105910,903820000.0,ST JOSEPHS COMMUNITY INC,18-28 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,6840.0,Multifamily Housing,Multifamily Housing ,76.4,522678.1,426538.6,96139.5,,,,,,,,,,,,61.43,30258.0,,2022
105911,903820000.0,ST JOSEPHS COMMUNITY INC,30-40 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,8064.0,Multifamily Housing,Multifamily Housing ,76.4,616210.0,502866.6,113343.4,,,,,,,,,,,,61.43,35673.0,,2022
105912,903820000.0,ST JOSEPHS COMMUNITY INC,42-48 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,4560.0,Multifamily Housing,Multifamily Housing ,76.4,348452.1,284359.0,64093.0,,,,,,,,,,,,61.43,20172.0,,2022
105913,903820000.0,ST JOSEPHS COMMUNITY INC,50-60 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,7400.0,Multifamily Housing,Multifamily Housing ,76.4,565470.4,461459.9,104010.5,,,,,,,,,,,,64.91,32735.0,,2022
105914,903820000.0,ST JOSEPHS COMMUNITY INC,62-68 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,2520.0,Multifamily Housing,Multifamily Housing ,76.4,192565.6,157145.8,35419.8,,,,,,,,,,,,64.91,11148.0,,2022
105915,903820000.0,ST JOSEPHS COMMUNITY INC,70-84 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,6300.0,Multifamily Housing,Multifamily Housing ,76.4,481414.0,392864.5,88549.5,,,,,,,,,,,,64.91,27869.0,,2022
105916,903820000.0,ST JOSEPHS COMMUNITY INC,86-94 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,12000.0,Multifamily Housing,Multifamily Housing ,76.4,916979.2,748313.4,168665.8,,,,,,,,,,,,64.91,53084.0,,2022
105917,903820000.0,ST JOSEPHS COMMUNITY INC,1-21 Fenwick Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,11400.0,Multifamily Housing,Multifamily Housing ,76.4,871130.1,710897.6,160232.5,,,,,,,,,,,,113.89,50430.0,,2022
105918,903820000.0,ST JOSEPHS COMMUNITY INC,1-17 Hommagen Ct,2119.0,102 104 Crispus Attucks Pl,2119.0,7600.0,Multifamily Housing,Multifamily Housing ,76.4,580753.5,473931.8,106821.7,,,,,,,,,,,,49.93,33620.0,,2022
105919,903820000.0,ST JOSEPHS COMMUNITY INC,19-25 Hommagen Ct,2119.0,102 104 Crispus Attucks Pl,2119.0,2520.0,Multifamily Housing,Multifamily Housing ,76.4,192565.6,157145.8,35419.8,,,,,,,,,,,,49.93,11148.0,,2022
105920,903820000.0,ST JOSEPHS COMMUNITY INC,1-9 Obierne Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,4832.0,Multifamily Housing,Multifamily Housing ,76.4,369236.9,301320.8,67916.1,,,,,,,,,,,,55.84,,,2022
105921,903820000.0,ST JOSEPHS COMMUNITY INC,2-20 Obierne Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,11400.0,Multifamily Housing,Multifamily Housing ,76.4,871130.1,710897.6,160232.5,,,,,,,,,,,,24.54,,,2022
105922,903820000.0,ST JOSEPHS COMMUNITY INC,21-31 Obierne Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,5040.0,Multifamily Housing,Multifamily Housing ,76.4,385131.2,314291.6,70839.6,,,,,,,,,,,,55.84,22295.0,,2022
105923,903820000.0,ST JOSEPHS COMMUNITY INC,22-32 Obierne Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,7400.0,Multifamily Housing,Multifamily Housing ,76.4,565470.4,461459.9,104010.5,,,,,,,,,,,,55.84,32735.0,,2022
105924,903820000.0,ST JOSEPHS COMMUNITY INC,4-18 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,8132.0,Multifamily Housing,Multifamily Housing ,76.4,621406.2,507107.0,114299.2,,,,,,,,,,,,49.93,35974.0,,2022
105925,903820000.0,ST JOSEPHS COMMUNITY INC,96-102 Crispus Attucks Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,3360.0,Multifamily Housing,Multifamily Housing ,76.4,256754.1,209527.7,47226.4,,,,,,,,,,,,24.54,14864.0,,2022
105926,903820000.0,ST JOSEPHS COMMUNITY INC,11-19 Obierne Pl,2119.0,102 104 Crispus Attucks Pl,2119.0,4560.0,Multifamily Housing,Multifamily Housing ,76.4,348452.1,284359.0,64093.0,,,,,,,,,,,,55.84,20172.0,,2022
105927,1200603000.0,ST JOSEPHS COMMUNITY INC,90-96 Regent St,2119.0,Rockland St,2119.0,10080.0,Multifamily Housing,Multifamily Housing ,72.8,734175.2,628583.3,105591.9,,,,,,,,,,,,58.83,41736.0,,2022
105928,1200603000.0,ST JOSEPHS COMMUNITY INC,55-61 Rockland St,2119.0,Rockland St,2119.0,4560.0,Multifamily Housing,Multifamily Housing ,72.8,332126.8,284359.0,47767.8,,,,,,,,,,,,129.51,18881.0,,2022
105929,1200603000.0,ST JOSEPHS COMMUNITY INC,76-78 Regent Sq,2119.0,Rockland St,2119.0,1680.0,Multifamily Housing,Multifamily Housing ,72.8,122362.6,104763.9,17598.7,,,,,,,,,,,,99.18,6956.0,,2022
105930,1200603000.0,ST JOSEPHS COMMUNITY INC,108-118 Regent Sq,2119.0,Rockland St,2119.0,5120.0,Multifamily Housing,Multifamily Housing ,72.8,372914.4,319280.4,53634.0,,,,,,,,,,,,48.35,21199.0,,2022
105931,1200603000.0,ST JOSEPHS COMMUNITY INC,1-4 Regent Sq,2119.0,Rockland St,2119.0,3360.0,Multifamily Housing,Multifamily Housing ,72.8,244725.1,209527.7,35197.3,,,,,,,,,,,,77.17,13912.0,,2022
105932,1200603000.0,ST JOSEPHS COMMUNITY INC,96-106 Regent St,2119.0,Rockland St,2119.0,4832.0,Multifamily Housing,Multifamily Housing ,72.8,351937.9,301320.8,50617.1,,,,,,,,,,,,48.35,20007.0,,2022
105934,1201420000.0,ST JOSEPHS COMMUNITY INC,85-95 Circuit St,2119.0,85 103 Circuit St,2119.0,5040.0,Multifamily Housing,Multifamily Housing ,77.9,392842.0,314291.6,78550.3,,,,,,,,,,,,76.88,22905.0,,2022
105935,1201420000.0,ST JOSEPHS COMMUNITY INC,87 Circuit St,2119.0,85 103 Circuit St,2119.0,5120.0,Multifamily Housing,Multifamily Housing ,77.9,399077.5,319280.4,79797.2,,,,,,,,,,,,76.88,23269.0,,2022
105936,1301320010.0,ST KEVIN'S LP MASS LP,516 Columbia Rd,2125.0,516 Columbia Rd,2125.0,25701.0,Multifamily Housing,Multifamily Housing ,50.6,1300263.8,725307.7,574956.1,,,,,,,,,,,,46.33,84000.0,,2022
105939,2002283000.0,ST MATTHEWS SYRIAN ORTHODOX CHURCH,149 Park St,2132.0,March Av,2132.0,21936.0,Worship Facility,Worship Facility ,26.9,590051.2,551700.0,38351.2,,,,,,,,,,,,0.41,32334.0,,2022
"105952, 105953, 105954",1002546000.0,,11 Wyman St,2130.0,24 28 Forbes St,2130.0,47268.0,Multifamily Housing,,24.7,1167643.8,697900.1,469743.7,,,,,,,,,,,,14.84,,23396985.0,2022
105955,303899000.0,STATE HOUSE LLC MASS LLC,1-1A State St,2109.0,1 1A State St,2109.0,69030.0,Office,Office ,58.8,4061295.4,,1333849.7,,,,,,2727445.7,,,,,,1283.54,307911.0,,2022
105957,801022004.0,STEVE CONNOLLY SEAFOOD CO,30-34 Newmarket Sq,2118.0,34 30 Newmarket Sq,2118.0,23560.0,Food Sales,Food Sales ,64.2,1511928.5,180839.0,1331089.4,,,,,,,,,,,,32.67,114894.0,,2022
105958,301593000.0,STJ FRIEND EQUITY PARTNERS  LLC,217-231 Friend St,2114.0,217 231 Friend St,2114.0,60000.0,Office,"Office , Parking ",35.2,2215873.5,,1683794.7,,,,532078.8,,,,,,,,14.24,168518.0,,2022
105959,1604106000.0,STOCK ST CONDO TR,15 Stock St,2122.0,15 44 Stock St,2122.0,24213.0,Multifamily Housing,Multifamily Housing ,42.1,1019479.8,788275.8,231203.9,,,,,,,,,,,,3774.34,60154.0,,2022
105968,2201060000.0,STONE NANCY S,224 Western Ave,2134.0,224 Western Av,2134.0,24928.0,College/University,College/University ,82.7,2062270.5,1292248.0,770022.5,,,,,,,,,,,,4.68,129540.0,,2022
105978,303061020.0,STRADA 234 CONDOMINIUM TRUST,226-250 Causeway St,2114.0,226 250 Causeway St,2114.0,338607.0,Office,"Multifamily Housing , Office , Parking ",57.3,19405850.7,5059407.8,14346443.2,,,,,,,,,,,,83.81,1403509.0,,2022
105979,503892000.0,STRATFORD 31 CONDO TR,31 Massachusetts Ave,2115.0,31 Massachusetts Av,2115.0,25088.0,Multifamily Housing,Multifamily Housing ,65.1,1632106.0,1191900.0,440206.0,,,,,,,,,,,,2642.28,98122.0,,2022
105980,503214000.0,STRATFORD TITLE HOLDING CO,240 Newbury St,2116.0,240 Newbury St,2116.0,23007.0,Retail Store,"Office , Retail Store , Other ",57.5,1322688.9,,1116219.4,,,,206469.4,,,,,,,,7.62,100599.0,,2022
105981,2102164000.0,STRATHMORE ARMS CONDO TR,68-70 Strathmore Rd,2135.0,63 Sutherland Rd,2135.0,24956.0,Multifamily Housing,Multifamily Housing ,111.0,2768965.3,2409599.8,359365.5,,,,,,,,,,,,62.31,156400.0,,2022
105985,2102386000.0,STRATHMORE/ORKNEY LLC,42 Strathmore Rd,2135.0,42 Strathmore Rd,2135.0,23650.0,Multifamily Housing,"Multifamily Housing , Parking ",148.3,3506217.7,2713900.1,792317.6,,,,,,,,,,,,22.91,206808.0,,2022
105990,1602553000.0,STRAZZULA MATTHEW J TRSTS,900 William T Morrissey Blvd,2122.0,944 Wm T Morrissey Bl,2122.0,47094.0,Hotel,Hotel ,73.3,3452647.0,829461.3,2623185.5,,,,,,,,,,,,75.54,251547.0,,2022
105991,1602588000.0,STRAZZULA MATTHEW J TRSTS,800 William T Morrissey Blvd,2125.0,800 Wm T Morrissey Bl,2125.0,59200.0,Hotel,"Hotel , Heated Swimming Pool ",86.8,5138209.5,1589758.0,3548452.7,,,,,,,,,,,,11722.25,365115.0,,2022
105992,401088000.0,STUART STREET HOLDINGS LLC MASS LLC,441 Stuart St,2116.0,441 Stuart St,2116.0,172346.0,Office,"Pre-school/Daycare , Office , Convenience Store without Gas Station , Parking , Fitness Center/Health Club/Gym ",57.7,9944235.4,1844700.0,8099535.3,,,,,,,,,,,,8.85,738645.0,,2022
105993,1600516000.0,STURTEVANT PARK LLC MASS LLC,12-16 Sturtevant St,2122.0,12 16 Sturtevant St,2122.0,34410.0,Other - Services,Other - Services ,27.7,954123.6,661237.5,292886.1,,,,,,,,,,,,69.52,58286.0,,2022
105995,300087000.0,SUFFOLK UNIVERSITY,148 Cambridge St,2114.0,144 154 Cambridge St,2114.0,32863.0,College/University,College/University ,133.0,4371395.1,2211432.4,2159962.8,,,,,,,,,,,,14.42,288302.0,,2022
105996,302782000.0,SUFFOLK UNIVERSITY,20 Somerset St,2114.0,20 Somerset St,2114.0,103599.0,College/University,College/University ,171.1,17723660.5,9925793.6,7797866.7,,,,,,,,,,,,12.22,1143970.0,,2022
105997,302803000.0,SUFFOLK UNIVERSITY,10 Somerset St,2114.0,10 Somerset St,2114.0,131253.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,91.3,11979434.5,0.0,4769941.9,,,,7209491.7,,,,,,,,44.74,806988.0,,2022
105998,302885000.0,SUFFOLK UNIVERSITY,1-11 Court St,2108.0,1 11 Court St,2108.0,94800.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,91.4,8665671.2,3945374.2,4720297.3,,,,,,,,,,,,61.68,582914.0,,2022
105999,304758010.0,SUFFOLK UNIVERSITY,120 Tremont St,2108.0,110 Tremont St,2108.0,289804.0,College/University,College/University ,93.5,27095476.0,386200.0,13612051.2,,,,13097224.7,,,,,,,,13.45,1877819.0,,2022
106000,304826010.0,SUFFOLK UNIVERSITY,511-521 Washington St,2111.0,511 521 Washington St,2111.0,126533.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,32.6,4128610.2,3221119.5,907490.7,,,,,,,,,,,,,242856.0,23748803.0,2022
106001,304828000.0,SUFFOLK UNIVERSITY,523-525 Washington St,2111.0,523 525 Washington St,2111.0,63595.0,Residence Hall/Dormitory,"Performing Arts , Residence Hall/Dormitory ",53.9,3430318.1,1468145.2,1962173.0,,,,,,,,,,,,,233181.0,23748803.0,2022
106002,304860000.0,SUFFOLK UNIVERSITY,150 Tremont St,2111.0,148 150 Tremont St,2111.0,147336.0,Residence Hall/Dormitory,Residence Hall/Dormitory ,46.5,6850213.4,1253196.8,5597017.5,,,,0.0,,,,,,,,29.96,509281.0,,2022
106008,602700000.0,SUMMER EQUITY PARTNERS LLC,268-272 Summer St,2210.0,268 272 Summer St,2210.0,73577.0,Office,Office ,33.6,2475747.2,,2475747.2,,,,,,,,,,,,4.13,195832.0,,2022
106009,601163005.0,SUMMER MELCHER SPE LLC,253 Summer St,2127.0,253 Summer St,2127.0,216012.0,Office,"Restaurant , Office ",91.7,19805494.6,8873459.7,10932034.4,,,,,,,,,,,,18.52,1335993.0,,2022
106013,1901237000.0,SUMNER HILL HOUSE CONDO TR,76 Elm St,2130.0,76 Elm St,2130.0,75400.0,Multifamily Housing,Multifamily Housing ,49.7,3747744.0,2495386.4,1252357.5,,,,,,,,,,,,31.61,231591.0,,2022
106014,704012000.0,SUMNER ST HOUSING CORP,67 Sumner St,2125.0,63 69 Sumner St,2125.0,26400.0,Multifamily Housing,Multifamily Housing ,34.5,911614.8,,577986.0,,,,,,333628.8,,,,,,40.27,70477.0,,2022
106015,304575000.0,SUN LIFE ASSURANCE COMPANY,91-95 Summer St,2110.0,91 95 Summer St,2110.0,30640.0,Office,"Office , Fast Food Restaurant ",71.4,2188827.2,239300.0,1262756.3,,,,,,686770.8,,,,,,22.48,163559.0,,2022
106017,303020000.0,SUNSTONE WHARF LLC,296 State St,2109.0,296 State St,2109.0,423000.0,Hotel,"Hotel , Parking ",70.2,29689291.5,12084599.8,17604691.7,,,,,,,,,,,,15.43,2034344.0,,2022
106018,601894000.0,SUPERIOR REALTY CO INC,468-470 W Broadway,2127.0,468 470 W Broadway,2127.0,21608.0,Strip Mall,Strip Mall ,22.9,494261.9,51200.0,443061.8,,,,,,,,,,,,0.02,37765.0,,2022
106019,1604087001.0,SUPERIOR REALTY CO INC,540 Gallivan Blvd,2122.0,540 Gallivan Bl,2122.0,43330.0,Strip Mall,Strip Mall ,61.4,2660774.1,523900.0,2136874.2,,,,,,,,,,,,0.06,196851.0,,2022
106021,2102192000.0,SUTHERLAND CORNER CONDO TR,1706 Commonwealth Ave,2135.0,1710 1706 Commonwealth Av,2135.0,9000.0,Multifamily Housing,Multifamily Housing ,192.8,1734773.1,1531800.0,202973.1,,,,,,,,,,,,86.58,97409.0,,2022
106022,2102378000.0,SUTHERLAND PLACE CONDO TR,21 Sutherland Rd,2135.0,21 Sutherland Rd,2135.0,17155.0,Multifamily Housing,Multifamily Housing ,67.7,1162115.7,918400.0,243715.7,,,,,,,,,,,,63.48,68054.0,,2022
106031,402277000.0,SYMPHONY PLAZA LEASEHOLD,333 Massachusetts Ave,2115.0,333 Massachusetts Av,2115.0,174779.0,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Restaurant , Multifamily Housing , Retail Store ",62.0,10831743.4,6297597.9,4534145.4,,,,,,,,,,,,41.38,693116.0,,2022
106032,402295000.0,SYMPHONY PLAZA LEASEHOLD,334 Massachusetts Ave,2115.0,334 Massachusetts Av,2115.0,154105.0,Multifamily Housing,"Personal Services Health/Beauty, Dry Cleaning, etc , Restaurant , Multifamily Housing , Office , Retail Store ",65.6,10108660.8,6920590.4,3188070.4,,,,,,,,,,,,39.53,619729.0,,2022
106041,501296002.0,T-C 501 BOYLSTON STREET LLC,501 Boylston St,2116.0,501 Boylston St,2116.0,682117.0,Office,"Personal Services Health/Beauty, Dry Cleaning, etc , Office , Bank Branch , Parking , Heated Swimming Pool , Retail Store , Other ",60.3,41143982.3,27936923.0,13207060.4,,,,,,,,,,,,7.54,,,2022
106042,304643020.0,T-C ARCH ST LLC,33 Arch St,2108.0,33 Arch St,2108.0,626359.0,Office,"Office , Parking ",52.8,33090070.0,,33090070.7,,,,,,,,,,,,7.58,2617425.0,,2022
106049,1806570000.0,TABERNACLE BAPTIST,575 American Legion Hwy,2131.0,620 Canterbury St,2131.0,34754.0,Worship Facility,Worship Facility ,37.0,1285701.8,1038400.0,247301.8,,,,,,,,,,,,1.72,74711.0,,2022
106050,2101918000.0,TAHOE GROUP LLC MASS LLC,1619 Commonwealth Ave,2135.0,1619 Commonwealth Av,2135.0,30456.0,Multifamily Housing,Multifamily Housing ,59.9,1823047.3,1487600.0,335447.4,,,,,,,,,,,,23.24,105540.0,,2022
106051,900248000.0,TAINO TOWER CONDOMINIUM TRUST,640 Tremont St,2118.0,143 W Brookline St,2118.0,24732.0,Multifamily Housing,Multifamily Housing ,28.4,701600.3,141500.0,560100.3,,,,,,,,,,,,36.93,51819.0,,2022
106052,1402922010.0,TALBOT BERNARD HOUSING LLC MASS LLC,112-114 Bernard St,2124.0,112 114 Bernard St,2124.0,45187.0,Multifamily Housing,"Multifamily Housing , Parking ",63.4,2863903.3,2098999.9,764903.5,,,,,,,,,,,,78.39,171982.0,,2022
106063,501251000.0,TARAPACA NEWBURY CORP,8A-8 Newbury St,2116.0,8 A8 Newbury St,2116.0,18958.0,Office,"Office , Retail Store ",57.9,1097080.8,,1097080.8,,,,,,,,,,,,4.01,86779.0,,2022
106065,1201992000.0,TAURUS APARTMENTS COMPANY,120 Humboldt Ave,2121.0,120 Humboldt Av,2121.0,42336.0,Multifamily Housing,Multifamily Housing ,38.0,1609402.4,905958.0,703444.2,,,,,,,,,,,,35.64,103758.0,,2022
106066,1201345000.0,TAURUS AT FOUNTAIN HILL ASSOCIATES,16 Akron St,2119.0,16 Akron St,2119.0,77571.0,Multifamily Housing,Multifamily Housing ,78.0,6048208.7,4865909.8,1182298.9,,,,,,,,,,,,48.41,351948.0,,2022
106067,1202882000.0,TCB CLARION LLC,295  311 Blue Hill Av,2121.0,295 311 Blue Hill Av,2121.0,48837.0,Multifamily Housing,"Multifamily Housing , Other - Education ",35.2,1716804.9,599931.0,1116873.8,,,,,,,,,,,,54.84,120207.0,,2022
106069,2200562000.0,TDC 1240 OWNER LLC,1240 Soldiers Field Rd,2134.0,1240 Soldiers Field Rd,2134.0,32653.0,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly ,9.6,312419.5,0.0,312419.4,,,,,,,,,,,,0.0,24712.0,,2022
106077,602671027.0,TEN FAN PIER BOULEVARD LLC,10 Fan Pier Bl,2110.0,10 Fan Pier Bl,2110.0,348324.0,Office,"Office , Parking ",66.0,22974007.7,7114686.8,15859320.6,,,,,,,,,,,,7.88,1632333.0,,2022
106078,1001612000.0,TEN JAMAICAWAY CONDO ASSN,10 Jamaicaway,2130.0,10 Jamaicaway St,2130.0,29568.0,Multifamily Housing,Multifamily Housing ,79.0,2334880.4,2022000.0,312880.4,,,,,,,,,,,,32.01,132137.0,,2022
106080,800969000.0,TEN SAC SELF STORAGE CORP,15 Rusfield St,2119.0,15 Rusfield St,2119.0,127500.0,Self-Storage Facility,Self-Storage Facility ,19.3,2454782.2,1532036.6,922745.7,,,,,,,,,,,,0.59,154356.0,,2022
106083,402545000.0,TENANTS DEVELOPMENT II LP,23 Wellington St,2118.0,23 Wellington St,2118.0,22975.0,Multifamily Housing,Multifamily Housing ,88.7,2038121.6,1672880.6,365241.0,,,,,,,,,,,,36.93,117737.0,,2022
106085,900740000.0,TENANTS' DEVELOPMENT III LP MASS LP,400 Massachusetts Ave,2118.0,400 Massachusetts Av,2118.0,60000.0,Multifamily Housing,Multifamily Housing ,45.5,2727315.9,1966300.0,761015.9,,,,,,,,,,,,27.62,164627.0,,2022
106086,401698000.0,TENEA LLC,291-303A Huntington Ave,2115.0,38 48 Gainsborough St,2115.0,52136.0,Office,"Personal Services Health/Beauty, Dry Cleaning, etc , Office , Supermarket/Grocery Store , Retail Store ",49.7,2590944.5,2390499.8,200444.8,,,,,,,,,,,,7.2,142815.0,,2022
106088,400600040.0,TENT CITY APARTMENTS LLC,100  128 Dartmouth St,2118.0,100 128 Dartmouth St,2118.0,327174.0,Multifamily Housing,"Multifamily Housing , Retail Store ",55.2,18074457.3,9732537.3,8341920.3,,,,,,,,,,,,46.39,1176741.0,,2022
106089,303840000.0,TERRA FIRMA-33 BROAD LLC,23-37 Broad St,2109.0,33 Broad St,2109.0,40933.0,Office,"Office , Self-Storage Facility , Food Service ",121.0,4953205.2,3293086.4,1660118.8,,,,,,,,,,,,15.42,306211.0,,2022
106090,401834000.0,TETLOW REALTY ASSO INC,11 Tetlow St,2115.0,11 Tetlow St,2115.0,32864.0,Multifamily Housing,Multifamily Housing ,109.8,3608521.6,3241799.9,366721.8,,,,,,,,,,,,41.8,201180.0,27199009.0,2022
106091,304770000.0,TFC 30 WINTER LLC MASS LLC,28-38 Winter St,2108.0,30 Winter St,2108.0,103932.0,Office,Office ,116.3,12089228.6,3508458.5,8580770.6,,,,,,,,,,,,9.84,865073.0,,2022
106094,500688000.0,THE BENJAMIN FRANKLIN,41 Berkeley St,2116.0,43 47 Berkeley St,2116.0,78214.0,College/University,College/University ,86.0,6726166.8,5967858.3,758308.5,,,,,,,,,,,,3.41,376935.0,,2022
106096,1000240000.0,THE BRIGHAM AND WOMENS,80 Francis St,2120.0,80 Francis St,2120.0,95545.0,Parking,"Medical Office , Parking ",117.2,11196509.5,,3712757.6,,,,7483753.5,,,,,,,,4.2,790600.0,,2022
106097,1000240010.0,THE BRIGHAM AND WOMENS,75 Fenwood Rd,2120.0,Francis St,2120.0,65962.0,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient ,115.2,7595799.4,,2855980.5,,,,4739818.8,,,,,,,,7.31,508401.0,,2022
106098,401855000.0,THE CHILDREN'S HOSPITAL CORPORATION,333 Longwood Ave,2115.0,333 Longwood Av,2115.0,89787.0,Medical Office,Medical Office ,66.3,5957125.9,,5957125.9,,,,,,,,,,,,9.72,471209.0,,2022
106100,301927600.0,THE GENERAL HOSPITAL CORP,125 Nashua St,2114.0,125 Nashua St,2114.0,193585.0,Office,Office ,73.2,14173267.2,,8089985.1,,,,6069759.0,,,,,,,,5.22,1042950.0,,2022
106101,304406000.0,THE LANDMARK CONDO ASSN,160 Federal St,2110.0,160 Federal St,2110.0,366650.0,Office,"Office , Other - Restaurant/Bar , Parking ",61.1,22410724.7,6577399.8,15833324.6,,,,,,,,,,,,12.94,1601742.0,,2022
106104,1808983000.0,THE NORTHEASTERN CONFERENCE,6 Webster St,2136.0,1131 River St,2136.0,24864.0,Worship Facility,"Worship Facility , Parking ",50.6,1257818.3,1176024.9,81793.4,,,,,,,,,,,,3.26,68929.0,,2022
106120,304697000.0,THI VI BOSTON LLC,90-98 Tremont St,2108.0,90 Tremont St,2108.0,190440.0,Hotel,Hotel ,99.6,18974270.6,12608602.3,6365669.5,,,,,,,,,,,,23.88,1173167.0,,2022
106121,304304400.0,THIRD SECTOR NEW ENGLAND INC,77-99 South St,2111.0,89 South St,2111.0,107432.0,Office,Office ,41.9,4505237.7,1012578.1,3492659.7,,,,,,,,,,,,10.97,330047.0,,2022
106123,504314014.0,THIRTEEN-30 BOYLSTON STREET,1304  1330 Boylston St,2215.0,1304 1330 Boylston St,2215.0,362394.0,Multifamily Housing,"Restaurant , Multifamily Housing , Medical Office , Parking , Fast Food Restaurant , Fitness Center/Health Club/Gym ",96.6,34997321.2,16721683.7,18275637.6,,,,,,,,,,,,28.12,2333692.0,,2022
106129,2102405000.0,THIRTY 6-46 ORKNEY ROAD CONDO TR,36 Orkney Rd,2135.0,46 36 Orkney Rd,2135.0,40000.0,Multifamily Housing,Multifamily Housing ,94.1,3762994.6,544600.0,385668.6,,,,,,2832725.9,,,,,,30.48,269647.0,,2022
106130,501607000.0,THIRTY 7 BEACON ST CONDO TR,37 Beacon St,2108.0,37 Beacon St,2108.0,40062.0,Multifamily Housing,Multifamily Housing ,64.4,2580797.5,1400.0,422388.5,,,,,,2157009.0,,,,,,25.24,193557.0,,2022
106138,401518000.0,THIRTY-2 WESTLAND AVE LLC MASS LLC,32-34 Westland Ave,2115.0,32 34 Westland Av,2115.0,22440.0,Multifamily Housing,Multifamily Housing ,36.7,823146.1,,468361.8,,,,,,354784.2,,,,,,26.23,63376.0,,2022
